arcs,configuration,family,flow_solves,instance,macroitems,median_seconds,nodes,objective,oracle_calls,origin,peak_rss_bytes,pivots,replicas,solved,solver_seconds,spread_seconds,status
0,no-early-ratio-test,empty,0.0,gen_empty_plain_n200_uniform_neg0_r0,163,0.005499715494806878,200,5864.625,163.0,generated,23048192,0.0,2,2,0.0013163164999999998,0.002001218992518261,optimal
0,no-local-update,empty,0.0,gen_empty_plain_n200_uniform_neg0_r0,163,0.004702226993686054,200,5864.625,163.0,generated,23048192,0.0,2,2,0.0012061495,2.2101987269707024e-05,optimal
0,no-restricted-ratio-test,empty,0.0,gen_empty_plain_n200_uniform_neg0_r0,163,0.005336300004273653,200,5864.625,163.0,generated,23048192,0.0,2,2,0.0013462325,0.0011292200069874525,optimal
0,sequential-canonicalization,empty,0.0,gen_empty_plain_n200_uniform_neg0_r0,163,0.004513043495535385,200,5864.625,200.0,generated,23048192,0.0,2,2,0.001246582,9.213500015903264e-05,optimal
0,sink-initial-basis,empty,0.0,gen_empty_plain_n200_uniform_neg0_r0,163,0.004575301500153728,200,5864.625,163.0,generated,23048192,299.0,2,2,0.0012901925,3.417499829083681e-05,optimal
0,with-transitive-reduction,empty,0.0,gen_empty_plain_n200_uniform_neg0_r0,163,0.004421735000505578,200,5864.625,163.0,generated,23048192,0.0,2,2,0.001243396,2.5456000003032386e-05,optimal
0,bland-entering,empty,0.0,gen_empty_plain_n200_uniform_neg0_r1,199,0.004760908501339145,200,631.2907916666667,199.0,generated,23048192,0.0,2,2,0.0013736985,2.3899017833173275e-05,optimal
0,close-degeneracy-trigger,empty,0.0,gen_empty_plain_n200_uniform_neg0_r1,199,0.006085522501962259,200,631.2907916666667,199.0,generated,23048192,0.0,2,2,0.0015869165,0.002493003004929051,optimal
0,forest-tuned,empty,0.0,gen_empty_plain_n200_uniform_neg0_r1,199,0.004825615498702973,200,631.2907916666667,199.0,generated,23048192,0.0,2,2,0.001482804,4.668699693866074e-05,optimal
0,full-pricing,empty,0.0,gen_empty_plain_n200_uniform_neg0_r1,199,0.004683217994170263,200,631.2907916666667,199.0,generated,23048192,0.0,2,2,0.0014053849999999999,6.831399514339864e-05,optimal
